gene,effect_size,t_p,u_p,n_tnbc,n_other,t_q,u_q,pan_cancer_mean_effect,median_log2_rsem_tnbc_tumor
UTP4,0.2978130326571191,0.002331847250936973,0.002378561113139752,25,1181,0.23002491258923122,0.22592354908258516,-2.1020830122446825,10.216677686880896
NOMO1,-0.0684416747171376,0.0023347573526986826,0.002066318173587856,24,1022,0.23002491258923122,0.21239987401109645,0.057420110307924634,12.057405937728916
ASZ1,-0.06591469641425758,0.0024037174686956275,0.0012384589129386446,25,1181,0.2315478457677104,0.17556784819530585,-0.07592691275631457,0.0
CUTA,-0.08049239342479295,0.002407394679250381,0.003833285920327321,25,1181,0.2315478457677104,0.24171429096927888,-0.15457141675686356,11.453532130509837
TRIM35,-0.0760470107080144,0.0023906498362408386,0.0004896455838112447,25,1181,0.2315478457677104,0.14807181063867333,0.10821347120529044,8.543227562259611
CAMK1D,0.09624811119988544,0.0024044435657516058,8.025975356990895e-05,25,1181,0.2315478457677104,0.08884235880842112,-0.008310178191280403,6.997375040875134
TLR3,-0.06960809270036307,0.0024147815045765346,0.0019170637999357221,25,1181,0.2315478457677104,0.20833255149483293,0.13733895239559757,6.298284211176879
HEATR4,0.06896697573671082,0.0024290543637357793,0.0026531832762358354,25,1181,0.23167752019226734,0.22592354908258516,-0.04735877792639429,2.3188166059858535
POP1,0.13595459797405485,0.0024605349567329844,0.005949435370125286,25,1181,0.2319757539884942,0.2678323326422035,-1.0347025808472654,8.508756082643416
MYO1H,0.09489566305892591,0.0024709926391055935,0.007867366958588053,25,1181,0.2319757539884942,0.2733323408574458,-0.3141117406330567,2.8523161749325263
NPHP4,-0.07498841747897174,0.0024679953362682487,0.001389635783033945,25,1181,0.2319757539884942,0.1779825658970119,-0.1054737164886919,8.044233692905799
PRRC1,-0.09531427665642159,0.002486319126328048,0.0025100348651221852,25,1181,0.23219889715723038,0.22592354908258516,0.15569078476240691,10.803446942495336
DOLK,0.17269252279378305,0.0025582980464748436,0.0026380361595321625,25,1181,0.2376831205768934,0.22592354908258516,-0.45713648227158,8.525483304021993
DDX31,0.07559031833916152,0.0026046064240815778,0.014103772214257458,25,1181,0.23950357841131678,0.3323897244824779,-0.20225018749314932,8.378414162145791
TCN1,0.058401008536761445,0.0025954168326708695,0.007653301552811846,25,1181,0.23950357841131678,0.27282574581206603,-0.08881105685675465,3.0912680043368876
TBX18,-0.07268565456587998,0.0026410450745831806,0.014659533156602022,25,1181,0.24149046531705662,0.3359555457492563,0.00629721482334174,5.80782018301619
WDR36,0.42203157634195576,0.0026558219054490352,0.0008606885679545211,12,370,0.24149046531705662,0.1662081822058303,-1.7842352361764442,9.309935720417396
SH3BP5L,-0.11597601333234564,0.0026666171508994037,0.0009273366078413688,25,1181,0.24149046531705662,0.1662081822058303,-0.21385546905794048,10.213129121000138
ATF2,0.07457805018322008,0.002768171264052585,0.0008013971471240631,25,1181,0.24818039467863454,0.16535959242124867,0.09449584004860759,8.788329645704266
CTRB2,0.09529221660731693,0.002757655438874872,0.0065924125058086916,24,1021,0.24818039467863454,0.2678323326422035,-0.2521135891811203,0.0
NECTIN4,0.08685619987157839,0.0028348623588501827,0.0020648828231740134,25,1181,0.2485106418508425,0.21239987401109645,-0.1142877635885254,11.079216325474302
SLC30A4,-0.065924788422481,0.002837387225022895,0.005762460248902427,25,1181,0.2485106418508425,0.2678323326422035,0.037470480289551716,5.902364382971667
ACOT4,0.14196439879044156,0.0027925739080300735,6.384143956394847e-06,25,1138,0.2485106418508425,0.026359023583718423,-0.1284493449758489,6.16771625333686
S100A12,0.0558422008681167,0.00284115116722005,0.0024154666158826025,25,1181,0.2485106418508425,0.22592354908258516,-0.13403428903678027,1.0172441153763017
SWAP70,0.06963715721697393,0.0028379525835286576,0.006407141309375712,25,1181,0.2485106418508425,0.2678323326422035,0.09949392025946248,10.705752420705217
COX19,0.11133788817362233,0.002885193813659823,0.04344617977708241,25,1181,0.2511379139453121,0.4534536959155207,-0.3628753752040776,8.11570878526075
SLC2A5,0.07938681754758617,0.0031018039511257725,0.0017442432233618832,25,1181,0.25351411755768427,0.19547515773813703,-0.029047537085446808,7.079535352733629
COPS7A,0.06205878350801887,0.003155758071872662,0.02911875434088126,25,1181,0.25351411755768427,0.4082317311073822,-0.053150911353253505,10.481011026376333
CEP120,0.08808881783159049,0.0030744995527315125,0.025248292713883038,25,1181,0.25351411755768427,0.394238577260402,-0.061897888886938854,8.294319969458947
ARHGAP19,0.06883773693385867,0.0031581578029239747,0.0024813147294146056,25,1181,0.25351411755768427,0.22592354908258516,-0.07266214350505809,8.724933747251539
REC8,0.06270552437114836,0.003179353925217054,0.012042476467170602,25,1181,0.25351411755768427,0.3121051192114301,-0.1692698526786213,5.71009785178019
DPP10,-0.09460797666535133,0.0031784889842184747,0.003365864329029359,25,1181,0.25351411755768427,0.23121851223285197,0.04477909552252347,0.0
PARPBP,0.08017258147142162,0.0029770659139141844,0.0047305431173278656,25,1181,0.25351411755768427,0.25170139061366753,-0.031853962041771926,7.607576340641713
MGA,0.08690318031208527,0.0031637188378359827,0.009798716551320702,25,1181,0.25351411755768427,0.29779794318937547,-0.16786305219554754,9.996285590757116
ACOT1,-0.15710185251724365,0.003171062858520019,0.006978810618364853,12,304,0.25351411755768427,0.2678323326422035,0.31498697888767013,8.353433388499141
PLSCR2,-0.06359938156224354,0.0031811207657397225,0.00412614477619107,25,1181,0.25351411755768427,0.2433746775719805,-0.03742817875876714,1.3232410766892428
HS3ST6,0.04986424599907277,0.003098028140444721,0.007853832369444255,25,1181,0.25351411755768427,0.2733323408574458,0.043201467833650524,0.6856044048926109
NFX1,-0.06471983677206965,0.003046215070635736,0.005066405857557137,25,1181,0.25351411755768427,0.2566263373781272,-0.00793519755788942,10.094228369511121
NOS1,0.06787843291438699,0.0031068374467475555,0.0025930678533534887,25,1181,0.25351411755768427,0.22592354908258516,-0.09059961738579833,0.46748477778619196
KRTAP12-2,-0.0591883321942442,0.003088043315701265,0.0034485375583145784,25,1181,0.25351411755768427,0.23202666778871076,0.1652237566011832,0.0
ORC4,0.1148547303962077,0.003153695478800336,0.007215658699528694,25,1181,0.25351411755768427,0.26998362500342005,-0.4915190941675236,9.11292873455155
PRICKLE3,-0.050891508120600136,0.003107684640972185,0.01281583496296433,25,1181,0.25351411755768427,0.32095074961021425,0.04857129809842909,7.302103064160376
RBM4,0.13995654836969434,0.0031072636873784084,0.0023844073800681877,12,370,0.25351411755768427,0.22592354908258516,-0.044139818089726855,11.19318206119209
PTCHD4,0.08359047858211371,0.002938060060826868,0.0026430763929764273,25,1181,0.25351411755768427,0.22592354908258516,0.03236192983601278,2.8160377193920367
IL10RA,-0.07061338791676926,0.003177406492112076,0.0034485375583145784,25,1181,0.25351411755768427,0.23202666778871076,0.009696180945708918,9.012366871824057
MEF2C,0.08826226420079408,0.003212050910522457,0.03978704448795595,25,1181,0.2538575657893134,0.44065564837154914,-0.03846393689360334,9.041408450764028
TMEM116,-0.059841455266056935,0.0032137453256468763,0.0007122811373885743,25,1181,0.2538575657893134,0.16373246683254467,-0.01210374991132801,7.2595563049686715
ZNFX1,0.07468192984852082,0.003230935486375463,0.01151841023075694,25,1181,0.25409383426156223,0.3083130748128674,-0.12835883716157911,10.695616468915333
PSMA5,-0.2854856549396656,0.0032450776892475465,0.00060860800930088,25,1181,0.25409383426156223,0.15142108037396032,-1.953114795263676,10.995940805209012
APRT,-0.11358637769102478,0.0032844120359651016,0.0005202456120816698,25,1181,0.2549471524540703,0.14807181063867333,-0.15436422600689867,10.717639711291142
TEKT4,-0.12927050933298143,0.003282570612431087,0.0009725649494323908,25,1181,0.2549471524540703,0.1662081822058303,-0.2381437298064445,1.7141052770810834
KIR3DL1,-0.08083838505330555,0.0033102381276888734,0.003735333672769897,25,1181,0.25584430977409134,0.24171429096927888,0.08486251946096328,0.9153656472181828
C9orf57,-0.16304346490818847,0.003344224729480971,0.0006077459223519176,12,370,0.25736177521168796,0.15142108037396032,-0.05785150209293463,0.0
HARS1,0.16062097997274738,0.0033602040212138175,0.0030471603846550913,25,1181,0.25748640301019216,0.22861352659937426,-1.4878395957583788,10.022695618851758
BAG4,0.11123733326026346,0.003389112280498961,0.0015795505499888688,25,1181,0.25859647787926326,0.18889460881415296,-0.12528950980116865,7.504425564082965
CAPNS1,0.08141748125960202,0.003413470744783063,0.006624419146673029,25,1181,0.25935145730807246,0.2678323326422035,-0.14152678697336318,12.718561570898611
TEAD1,0.13497250506171968,0.003450721530322337,0.03813863975176313,25,1181,0.2599785200008816,0.43644908637162666,-0.252307725080001,10.172731321126236
CBFA2T3,0.060682696972708616,0.0034426125639160014,0.004603609935994067,25,1181,0.2599785200008816,0.2495597251290734,9.992576774033633e-05,6.082235122339957
SPTY2D1,0.09570942311563285,0.00349401382071283,0.002668409847286638,25,1181,0.2614380040188939,0.22592354908258516,0.06452651086599065,9.912555088591143
RFT1,0.2113920131018383,0.0034992538600487717,0.0009605733048133158,25,1181,0.2614380040188939,0.1662081822058303,-0.7563821722502376,8.98961401235977
ASCC3,0.13870748882686734,0.0035378593980405055,0.012505461288927452,25,1181,0.2632255471629224,0.3180644345698697,-0.4279963072055022,10.367333045301091
PTCRA,0.06525326633894521,0.0035749077525082484,0.006362224001017043,25,1181,0.26413403592390516,0.2678323326422035,-0.00941809949337574,1.8845317576277616
ZNF592,0.04903819560769517,0.0035795310205515,0.15477643014277484,25,1181,0.26413403592390516,0.6258874388161533,-0.011122786906638968,10.278676517490421
CENPL,0.11555995344230541,0.003611954009189071,0.0030356913448823116,25,1181,0.2654342104047919,0.22861352659937426,-0.4538608660287572,8.338972345974053
ECHS1,0.078996144457088,0.003667966056690808,0.011051314182255198,25,1181,0.2655018585376835,0.3072265342666945,-0.012146167402671005,11.109718835708387
NOL8,0.17143581341595637,0.0037461363119755684,0.0019780771817443955,25,1181,0.2655018585376835,0.20904888039980823,-0.796853400044852,9.620542620496924
TOPBP1,-0.18657721828502627,0.0037458800289988416,0.002387738775529148,25,1181,0.2655018585376835,0.22592354908258516,-1.1713522402513066,10.343515000671827
SNRPD1,-0.28540526915180386,0.0037130762120467452,0.004940236891184391,25,1181,0.2655018585376835,0.2538205951169837,-2.952623074107466,10.33617126203657
LSM2,-0.30451713347419496,0.0037458981672647607,0.000546704949840961,25,1181,0.2655018585376835,0.15081486854766574,-2.638294939031654,10.083734544011708
C12orf57,-0.07083003290938099,0.0037090022661351945,0.009506042187991944,25,1181,0.2655018585376835,0.2933783863560818,0.05485841519808224,10.361644995520065
LMOD1,0.07386455484237331,0.0036686830729230073,0.006077104617148582,25,1181,0.2655018585376835,0.2678323326422035,-0.09073234666223541,7.83165372900448
UNC13D,0.0714056535003743,0.003737032090213131,0.016839304847178663,25,1181,0.2655018585376835,0.3472135613465311,-0.1244271791367873,9.609040421559977
RPL5,0.24403059906962987,0.0036715224077220406,0.007653301552811846,25,1181,0.2655018585376835,0.27282574581206603,-2.297735004645572,14.195191059979685
COL6A2,-0.07712562317082879,0.0037732901927162027,0.003861697802682333,25,1181,0.2662130921577823,0.24171429096927888,0.06576388386696304,13.610824064386243
KIAA1549,-0.05272918261713287,0.003785864619945039,0.01302651929520425,25,1181,0.2662130921577823,0.32441460761431584,0.0033943900551169524,9.038597442679102
KRTAP23-1,-0.05796432706173325,0.003809393099915544,0.002901100921305993,25,1181,0.2664899900948574,0.2285046405712853,-0.12522653318323052,0.0
EOLA2,0.09383994736864336,0.0038195263763525934,0.0009059786855040502,24,1021,0.2664899900948574,0.1662081822058303,0.07554073632102157,8.976496083841159
SHROOM3,0.06560349701184448,0.0038799080138535178,0.019479199014657004,25,1181,0.2696536069628195,0.3642143039956358,-0.10177483409634001,10.674298072895512
LEFTY2,0.08566616046179244,0.003914983274724758,0.0017033368199450847,25,1181,0.27040031904648826,0.19361794583220276,0.10699252688985912,2.833277061204307
C7,-0.06948379037677643,0.003935600783287772,0.004431083779995984,25,1181,0.27040031904648826,0.24829301018471248,0.14357856129054686,6.173629330880731
CCDC142,-0.10950515864641899,0.0039358922129905435,0.004487930294349825,25,1181,0.27040031904648826,0.2491426566810734,-0.14645880610407774,7.548746608252006
NRDC,0.12445430077726177,0.003953619232292729,0.006932480539078479,25,1181,0.27058147501618673,0.2678323326422035,-0.2504894980906793,11.827880912036548
CCNA1,0.07527932693935091,0.004033521325439973,0.0025052271558808122,25,1181,0.27102462612530415,0.22592354908258516,0.005706757943982493,4.427898084453844
CDK6,0.2589264566883611,0.004035668684147911,0.02146674662414595,25,1181,0.27102462612530415,0.37737277815447157,-0.6323275685814961,10.297588531177196
TOR1B,0.06354501951862918,0.00399932085601561,0.006566607586786853,25,1181,0.27102462612530415,0.2678323326422035,-0.05444116441955717,9.050407089097785
PHTF1,0.06866402828467821,0.0039782434009321115,0.0032665917750766466,25,1181,0.27102462612530415,0.23121851223285197,-0.11293682589228622,8.33215448315338
NQO1,0.07464385388189604,0.00402910527223195,0.005365797361171574,25,1181,0.27102462612530415,0.26263323593926546,-0.07786322060056598,10.293487684066154
ACTRT1,-0.0667971871494259,0.004066129855758335,0.004993957190156267,25,1181,0.272051397177622,0.25557865297344556,0.09693865528869984,0.0
CEP19,0.06203963534398671,0.004150921322655419,0.005600726345552557,25,1181,0.2766920826636964,0.2678323326422035,-0.03657765991415885,6.01653980008861
SMU1,-0.363324554210692,0.004168611752406585,0.00016393107930188388,25,1181,0.2768421382681573,0.09482090912780902,-2.99599721835131,10.745053124358591
CNBD2,-0.06701216540273301,0.004224433364174343,0.007265953433169118,25,1181,0.27795529862762874,0.26998362500342005,-0.07241081050745345,1.3460091700555517
MED16,0.16845899850682897,0.00423127726310253,0.0021804149545106752,25,1181,0.27795529862762874,0.21720566971850508,-0.16625487569732175,9.65784698172979
COPA,0.20988159523471994,0.004231877559831724,0.008156461642917164,25,1181,0.27795529862762874,0.2764236950927731,-2.060418444558981,13.339234912114428
PSMA3,-0.31925575869448064,0.004288819109715857,0.004679394477256676,25,1181,0.2806672096945804,0.24972089991574245,-2.8466635833138816,10.634619226683695
MAGEA10,0.07448095686029255,0.004386286635354351,0.006520685456283264,25,1181,0.28393684353263127,0.2678323326422035,0.06785596602336817,0.0
TEX47,0.05981748325386696,0.004381090261255471,0.019814187326534144,25,1181,0.28393684353263127,0.3647722720247266,0.06872213382004727,0.0
CDK18,-0.07630766420705547,0.004355613780512012,0.003322099351542162,25,1181,0.28393684353263127,0.23121851223285197,-0.03249023351904023,9.050823752866455
ZNF620,0.06472916844840695,0.00446300371036721,0.0073165625256862085,25,1181,0.28786373931868503,0.26998362500342005,0.07686160920905025,5.233623616372491
CHEK1,-0.26368524638851465,0.004521924118758218,0.002956504188976532,25,1181,0.2901847866873382,0.2285046405712853,-1.7663801789926252,8.874433863395836
PHF5A,-0.21534797135845896,0.004531355767801835,0.019937242452558467,25,1181,0.2901847866873382,0.36535529119516397,-2.802074179833224,9.364807225893998
HDAC11,0.08464014413782009,0.004592153324774256,0.0005058232740720054,25,1181,0.2911761736810684,0.14807181063867333,0.00866612628258414,8.781575272730839
SYCP3,-0.06754569553598566,0.004595552794141005,0.005337065660255518,25,1181,0.2911761736810684,0.26263323593926546,0.0024222718557092124,0.0
DENND4A,0.07566465195182731,0.0045636910089826175,0.0383550154298698,25,1181,0.2911761736810684,0.43644908637162666,-0.15779192478435433,8.478685457234366
EDIL3,0.06013658516654759,0.004647701944453936,0.018824037546473226,25,1181,0.29282098449436883,0.36002152299952817,-0.09724806946221316,6.199837205429116
CARD8,0.05432821611629296,0.0046654023582462616,0.027083718986926714,25,1181,0.29282098449436883,0.39931056562546535,-0.07814724105899926,8.972504713912222
TSEN54,0.22390378649516607,0.0046727659070284954,0.0016666163163548686,25,1181,0.29282098449436883,0.19156472543948172,-1.0135033287426771,9.240813813703973
EIF3I,0.15796930549200328,0.0046868341168860555,0.028272757384047487,25,1181,0.29282098449436883,0.4049191794355874,-1.5919406587508147,11.965895403163925
ARFRP1,0.18837585712329052,0.004925722815196661,0.008411785803422797,25,1181,0.2937538064107502,0.2786190527856125,-0.7407096098267745,9.284014063784293
ARHGAP6,0.0707971740027192,0.004964904192460859,0.0030356913448823116,25,1181,0.2937538064107502,0.22861352659937426,0.0744394612917961,4.938389921365546
PLEKHS1,-0.05013661585687994,0.004878690157470793,0.014195087608368365,25,1181,0.2937538064107502,0.3323897244824779,0.07043347843011503,9.166078509405363
NFE2L2,0.1082236650306419,0.004877528727765804,0.09151273278011669,25,1181,0.2937538064107502,0.5498376663748807,-0.25987020998085847,11.129273752078955
